track_name,track_artist,mood,track_popularity,energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,mode,key,duration_ms,acousticness,track_popularity
Weekend (feat. Miguel),"Mac Miller, Miguel",sad,72,0.435,120.058,0.843,-8.442,0.147,0.19,0.178,0.0,1,8,208080,0.47,72
a lot,21 Savage,other,77,0.636,145.972,0.837,-7.643,0.342,0.274,0.086,0.00125,1,1,288624,0.0395,77
Flashing Lights,"Kanye West, Dwele",other,83,0.628,90.482,0.639,-7.578,0.386,0.43,0.0398,0.0,0,6,237507,0.0381,83
Redbone,Childish Gambino,romantic,78,0.354,160.037,0.741,-10.603,0.118,0.583,0.0837,0.00577,1,1,326933,0.181,78
Passionfruit,Drake,other,80,0.463,111.98,0.809,-11.377,0.109,0.364,0.0396,0.085,1,11,298941,0.256,80
Ocean Prime (feat. Boldy James),"The Alchemist, Boldy James",happy,68,0.604,49.305,0.583,-8.437,0.724,0.691,0.456,0.0,1,2,99907,0.735,68
Show Me,Joey Bada$$,other,68,0.646,176.153,0.599,-6.326,0.128,0.638,0.337,4.36e-06,1,6,220387,0.222,68
Revenge,XXXTENTACION,sad,84,0.251,139.999,0.746,-16.169,0.106,0.18,0.259,0.00203,0,11,120027,0.782,84
ATLiens,Outkast,other,70,0.734,97.044,0.918,-2.832,0.191,0.608,0.269,8.01e-06,0,11,230693,0.0296,70
Do For Love,2Pac,happy,74,0.63,95.0,0.874,-3.585,0.0582,0.717,0.298,0.00479,1,1,281600,0.0578,74
Embarrassed (feat. Travis Scott),"Don Toliver, Travis Scott",romantic,69,0.506,115.994,0.848,-5.105,0.102,0.593,0.0336,0.0,0,4,192693,0.376,69
Homecoming,"Kanye West, Chris Martin",happy,79,0.747,86.918,0.67,-7.059,0.115,0.918,0.189,0.0,1,1,203493,0.337,79
Break from Toronto,PARTYNEXTDOOR,other,83,0.678,117.067,0.595,-5.18,0.418,0.259,0.0335,0.00389,1,9,99213,0.0199,83
You Know How We Do It,Ice Cube,romantic,76,0.52,92.869,0.747,-10.523,0.142,0.601,0.0357,0.0537,0,10,232773,0.0977,76
Fuck Love,"XXXTENTACION, Trippie Redd",other,84,0.533,131.036,0.797,-9.74,0.103,0.329,0.0412,0.000152,0,0,146520,0.0172,84
DUCKWORTH.,Kendrick Lamar,other,72,0.731,174.516,0.552,-6.873,0.258,0.632,0.615,0.0,1,7,248613,0.0536,72
See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",romantic,90,0.559,78.558,0.558,-9.222,0.109,0.62,0.0959,7.49e-06,1,6,180387,0.371,90
Good Morning,Kanye West,other,70,0.631,84.166,0.48,-5.488,0.149,0.515,0.116,0.000105,1,7,195093,0.0791,70
Neighbors,J. Cole,other,68,0.283,138.97,0.898,-12.335,0.11,0.469,0.356,0.000383,0,6,216520,0.319,68
Teenage Fever,Drake,sad,77,0.283,97.04,0.766,-10.33,0.115,0.144,0.0846,0.0172,0,8,219692,0.111,77
Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",happy,77,0.648,93.2,0.737,-5.493,0.105,0.746,0.138,6.92e-06,1,1,259354,0.252,77
MMS,"Asake, Wizkid",other,72,0.634,101.837,0.502,-3.367,0.188,0.645,0.144,0.0341,0,8,219628,0.677,72
Awolowo,Fido,sad,71,0.385,106.312,0.619,-11.272,0.179,0.294,0.118,0.00369,0,0,135577,0.129,71
Dealer,"Ayo Maff, Fireboy DML",other,68,0.651,67.813,0.49,-6.259,0.108,0.567,0.138,7.59e-06,1,11,180594,0.714,68
Holy Ghost,Omah Lay,other,70,0.415,113.976,0.823,-10.845,0.128,0.488,0.0637,0.0316,0,5,186154,0.471,70
Lonely At The Top,Asake,happy,70,0.801,104.986,0.778,-7.326,0.0912,0.914,0.106,0.000155,0,6,157714,0.692,70
Sprinter,"Dave, Central Cee",happy,79,0.681,139.057,0.918,-4.705,0.0615,0.706,0.201,0.0,1,1,229133,0.263,79
"Soweto (with Don Toliver, Rema & Tempoe)","Victony, Rema, Tempoe, Don Toliver",other,72,0.756,105.024,0.719,-5.392,0.109,0.647,0.0761,0.0,0,5,219500,0.0541,72
Rush,Ayra Starr,other,68,0.503,99.97,0.792,-8.044,0.0959,0.381,0.0626,0.00057,1,1,185093,0.0369,68
Free Mind,Tems,other,72,0.463,125.15,0.562,-7.478,0.157,0.416,0.0787,0.000145,1,6,247579,0.442,72
Essence (feat. Tems),"Wizkid, Tems",other,70,0.707,104.027,0.849,-6.002,0.618,0.602,0.113,8.58e-06,1,0,248040,0.0266,70
In My Bed,"Rotimi, Wale",other,68,0.501,103.993,0.637,-6.148,0.099,0.431,0.187,5.91e-05,0,0,185461,0.229,68
Location (feat. Burna Boy),"Dave, Burna Boy",romantic,73,0.496,109.979,0.812,-5.969,0.0955,0.55,0.297,0.0,0,9,241293,0.271,73
Higher,Tems,romantic,72,0.581,102.964,0.609,-10.854,0.283,0.528,0.277,0.0,1,2,196204,0.509,72
WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems",other,82,0.642,83.389,0.463,-4.474,0.0686,0.339,0.34,0.0,1,1,189893,0.314,82
KU LO SA - A COLORS SHOW,Oxlade,happy,70,0.655,92.9,0.649,-5.534,0.22,0.793,0.0652,0.0,0,10,147581,0.307,70
Replay,Tems,other,71,0.549,123.879,0.613,-8.187,0.116,0.78,0.231,0.0,1,9,180000,0.097,71
Are you there?,Ayo Maff,other,69,0.529,112.014,0.782,-8.626,0.413,0.44,0.0592,1.42e-06,1,0,156429,0.509,69
Touches,Somnum Magnam,sad,72,0.00161,140.997,0.138,-43.643,0.0951,0.155,0.0532,0.971,1,5,144750,0.977,72
Rosyln,"Bon Iver, St. Vincent",sad,75,0.277,159.719,0.329,-13.111,0.0971,0.121,0.0302,0.024,0,10,289560,0.971,75
Lights Are On,Tom Rosenthal,sad,77,0.04,135.965,0.44,-16.887,0.111,0.249,0.0322,0.465,1,3,193749,0.981,77
Take Me To Church,Hozier,other,81,0.664,129.071,0.575,-5.303,0.116,0.437,0.0481,0.0,0,4,241688,0.637,81
cardigan,Taylor Swift,romantic,83,0.581,130.033,0.613,-8.588,0.25,0.551,0.0424,0.000345,0,0,239560,0.537,83
Young And Beautiful,Lana Del Rey,sad,83,0.416,113.986,0.324,-8.92,0.11,0.151,0.0368,3.69e-05,0,11,236053,0.262,83
Work Song,Hozier,sad,77,0.363,121.412,0.531,-7.672,0.112,0.259,0.0608,0.0,1,10,229720,0.749,77
Nothing's New,Rio Romeo,other,78,0.394,96.192,0.421,-8.312,0.0984,0.399,0.0277,4.74e-06,1,11,211000,0.863,78
My Love Mine All Mine,Mitski,sad,88,0.308,113.95,0.504,-14.958,0.158,0.121,0.0321,0.135,1,9,137773,0.868,88
idfc,blackbear,other,71,0.422,144.678,0.718,-9.115,0.17,0.455,0.0621,0.0,0,4,207027,0.0764,71
As the World Caves In,Matt Maltese,sad,68,0.449,123.969,0.327,-5.362,0.22,0.179,0.034,0.00444,1,10,218755,0.369,68
The 30th,Billie Eilish,sad,72,0.135,82.987,0.387,-14.398,0.0948,0.21,0.051,0.0,1,7,216448,0.929,72
Like Real People Do,Hozier,sad,72,0.179,140.01,0.539,-14.33,0.106,0.145,0.0309,0.393,1,7,198027,0.921,72
Happiness is a butterfly,Lana Del Rey,sad,73,0.119,70.499,0.467,-10.99,0.0973,0.156,0.0401,1.4e-06,1,2,272485,0.969,73
listen before i go,Billie Eilish,sad,74,0.0561,79.764,0.319,-23.023,0.388,0.082,0.045,0.00384,1,0,242652,0.935,74
Astronomy,Conan Gray,sad,72,0.343,145.115,0.474,-8.571,0.305,0.152,0.027,2.65e-05,0,4,243907,0.578,72
From the Dining Table,Harry Styles,sad,69,0.156,94.08,0.671,-16.288,0.113,0.201,0.0371,0.0518,1,8,211960,0.804,69
Getting Older,Billie Eilish,other,70,0.128,159.679,0.599,-17.261,0.115,0.367,0.109,0.121,1,10,244221,0.974,70
rises the moon,Liana Flores,sad,81,0.129,137.35,0.483,-20.149,0.106,0.203,0.0349,0.145,0,5,161929,0.947,81
ceilings,Lizzy McAlpine,sad,80,0.322,148.005,0.516,-11.762,0.215,0.261,0.0292,0.00194,1,9,182888,0.473,80
Sparks,Coldplay,sad,85,0.268,102.617,0.371,-10.506,0.104,0.165,0.0281,0.0517,1,1,227093,0.748,85
In My Room,Chance Peña,sad,76,0.338,133.943,0.408,-13.626,0.0732,0.1,0.0431,0.000639,1,4,177609,0.521,76
Waiting Room,Phoebe Bridgers,sad,75,0.289,129.753,0.531,-10.065,0.134,0.12,0.0286,0.000358,1,2,393962,0.339,75
Chemtrails Over The Country Club,Lana Del Rey,other,79,0.276,201.025,0.334,-13.125,0.113,0.429,0.0643,0.000249,0,4,271177,0.877,79
How to disappear,Lana Del Rey,sad,70,0.304,78.997,0.538,-11.79,0.164,0.065,0.0352,0.000631,1,9,228071,0.613,70
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",chill,71,0.377,101.96,0.606,-9.455,0.154,0.446,0.0275,0.0,1,0,258813,0.817,71
State Lines,Novo Amor,sad,73,0.31,137.474,0.509,-10.623,0.0963,0.151,0.0313,0.229,1,9,208653,0.959,73
Where's My Love - Acoustic,SYML,sad,72,0.225,104.007,0.554,-11.324,0.107,0.221,0.0281,0.0321,1,3,239880,0.892,72
Heather,Conan Gray,sad,83,0.425,102.078,0.357,-7.301,0.322,0.27,0.0333,0.0,1,5,198040,0.584,83
Apocalypse,Cigarettes After Sex,other,87,0.468,94.434,0.369,-9.013,0.109,0.18,0.0273,0.566,1,5,290617,0.0205,87
Anchor,Novo Amor,sad,78,0.407,117.053,0.457,-11.475,0.126,0.126,0.0308,0.884,1,9,257533,0.805,78
Brooklyn Baby,Lana Del Rey,other,80,0.664,107.747,0.404,-6.698,0.11,0.0949,0.0407,0.00402,1,1,351640,0.542,80
Would That I,Hozier,romantic,74,0.526,130.694,0.521,-6.032,0.108,0.502,0.0281,0.00537,1,5,268293,0.243,74
lacy,Olivia Rodrigo,other,75,0.367,77.968,0.395,-7.653,0.11,0.426,0.0324,0.0,1,3,177212,0.815,75
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,sad,72,0.347,141.332,0.409,-8.159,0.121,0.199,0.0359,4.55e-06,0,11,205484,0.834,72
Feels Like,Gracie Abrams,other,73,0.483,144.99,0.617,-7.359,0.121,0.176,0.0458,0.000216,1,11,152318,0.702,73
Black Friday,Tom Odell,sad,71,0.199,165.476,0.48,-12.398,0.0978,0.201,0.0329,0.0563,1,6,221510,0.931,71
Male Fantasy,Billie Eilish,sad,70,0.288,110.927,0.687,-10.415,0.0986,0.308,0.045,0.0,1,2,194887,0.863,70
Cherry Wine - Live,Hozier,sad,68,0.11,81.876,0.415,-14.901,0.0962,0.234,0.0388,0.00236,1,1,240147,0.951,68
We'll Never Have Sex,Leith Ross,sad,68,0.0972,86.686,0.443,-16.496,0.115,0.289,0.0793,0.0102,1,2,100716,0.952,68
Margaret (feat. Bleachers),"Lana Del Rey, Bleachers",sad,78,0.245,103.777,0.34,-13.352,0.0633,0.192,0.0319,0.0992,1,9,339891,0.969,78
Miserable Man,David Kushner,sad,68,0.348,110.019,0.631,-10.285,0.295,0.32,0.0343,8.87e-05,1,10,232992,0.926,68
Halley's Comet,Billie Eilish,sad,75,0.159,72.38,0.403,-16.728,0.34,0.0381,0.104,0.0121,0,1,234761,0.961,75
All Girls Are The Same,Juice WRLD,other,83,0.529,161.989,0.671,-7.226,0.0856,0.203,0.307,0.000335,1,0,165820,0.0769,83
Chill Bae,Lil Uzi Vert,other,76,0.663,184.057,0.672,-5.984,0.134,0.381,0.243,0.0,1,3,138324,0.112,76
Did It Again,Lil Tecca,other,72,0.561,148.775,0.686,-9.929,0.114,0.186,0.191,0.0,0,10,116240,0.185,72
Wish (feat. Trippie Redd) - Trippie Mix,"Diplo, Trippie Redd",happy,71,0.819,94.011,0.565,-7.899,0.111,0.682,0.0668,0.0,1,9,176874,0.232,71
Lust,Lil Skies,hype,70,0.767,160.084,0.718,-5.641,0.114,0.519,0.166,0.0,1,9,156000,0.138,70
Goodbyes (feat. Young Thug),"Post Malone, Young Thug",other,74,0.653,150.097,0.547,-3.875,0.103,0.163,0.081,0.0,1,5,174853,0.456,74
Martin & Gina,Polo G,other,78,0.534,93.924,0.832,-7.813,0.165,0.116,0.253,0.0,0,1,132833,0.345,78
Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",other,79,0.662,112.509,0.897,-6.903,0.534,0.39,0.292,0.0,0,1,145543,0.0852,79
F.N,Lil Tjay,other,73,0.515,120.1,0.567,-10.265,0.078,0.321,0.247,0.0,0,6,224000,0.354,73
Lean Wit Me,Juice WRLD,other,77,0.651,163.935,0.665,-5.515,0.0896,0.237,0.156,0.0,1,1,175755,0.0414,77
Conceited,Lil Uzi Vert,other,68,0.55,124.13,0.629,-6.772,0.095,0.154,0.0543,0.0,1,0,189487,0.152,68
Ransom (with Juice WRLD) - Remix,"Lil Tecca, Juice WRLD",other,73,0.671,179.987,0.684,-6.424,0.0769,0.45,0.289,0.0,0,2,171253,0.0119,73
Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott",hype,73,0.8,139.918,0.498,-2.665,0.147,0.272,0.0503,0.0,0,1,229573,0.0903,73
witchblades,"Lil Peep, Lil Tracy",romantic,71,0.54,143.968,0.634,-7.002,0.302,0.543,0.0777,0.0,1,8,149360,0.0223,71
Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",other,73,0.545,97.008,0.809,-6.678,0.151,0.244,0.0734,0.0,1,7,180435,0.392,73
Suicidal,YNW Melly,sad,73,0.369,140.004,0.735,-9.682,0.126,0.235,0.0688,0.0,0,9,222997,0.334,73
Flaws And Sins,Juice WRLD,other,70,0.662,150.047,0.709,-4.55,0.108,0.439,0.0767,0.0,1,8,218349,0.00966,70
XO Tour Llif3,Lil Uzi Vert,other,81,0.75,155.096,0.732,-6.366,0.109,0.401,0.231,0.0,0,11,182707,0.00264,81
Down With Me,Lil Tecca,other,70,0.588,114.929,0.712,-5.332,0.21,0.471,0.0543,0.0,0,9,120035,0.112,70
Wow.,Post Malone,other,77,0.538,99.952,0.829,-7.359,0.103,0.389,0.212,1.88e-06,0,11,149547,0.137,77
HIM ALL ALONG,Gunna,romantic,76,0.507,130.007,0.872,-6.323,0.111,0.506,0.072,0.0,0,4,158667,0.195,76
Maria I'm Drunk (feat. Justin Bieber & Young Thug),"Travis Scott, Justin Bieber, Young Thug",other,71,0.631,105.989,0.648,-5.662,0.12,0.142,0.104,0.0,0,4,349933,0.38,71
Still Think About You,A Boogie Wit da Hoodie,happy,73,0.646,127.978,0.946,-6.604,0.0643,0.961,0.21,0.0,1,5,246988,0.219,73
Come & Go (with Marshmello),"Juice WRLD, Marshmello",hype,75,0.814,144.991,0.625,-5.181,0.158,0.535,0.0657,0.0,1,0,205485,0.0172,75
500lbs,Lil Tecca,hype,78,0.779,123.013,0.724,-5.412,0.127,0.53,0.0807,0.0,0,7,144390,0.098,78
Circles,Post Malone,hype,83,0.763,120.042,0.695,-3.497,0.0863,0.551,0.0396,0.00242,1,0,215280,0.189,83
16,Baby Keem,other,77,0.782,94.03,0.701,-4.987,0.124,0.57,0.138,2.31e-06,1,1,156040,0.0918,77
Chemical,Post Malone,hype,75,0.88,169.949,0.49,-4.856,0.103,0.392,0.0435,0.0,1,2,184013,0.00154,75
I Just Called To Say I Love You,Stevie Wonder,romantic,74,0.551,113.535,0.748,-9.054,0.0943,0.65,0.0239,1.57e-06,1,1,262240,0.243,74
Stay With Me,"CHANYEOL, Punch",other,69,0.526,124.709,0.558,-4.686,0.126,0.202,0.033,0.0,0,0,192441,0.431,69
Nothing's Gonna Change My Love for You,George Benson,other,71,0.614,136.628,0.553,-5.098,0.0811,0.345,0.0306,0.0,1,1,242679,0.764,71
Sudden Shower,ECLIPSE,other,70,0.506,133.403,0.469,-6.283,0.102,0.217,0.0291,0.0,1,0,233031,0.587,70
Christmas Tree,V,sad,69,0.384,139.009,0.437,-8.384,0.121,0.181,0.042,2.33e-05,1,5,209947,0.699,69
Boyfriend,YEONJUN,other,69,0.557,114.019,0.815,-7.166,0.089,0.482,0.0318,0.0,1,5,202516,0.109,69
Love You With All My Heart,Crush,sad,69,0.326,134.049,0.46,-8.226,0.0874,0.214,0.0304,0.0,1,4,244187,0.763,69
Stay Alive (Prod. SUGA of BTS),Jung Kook,hype,68,0.76,130.096,0.512,-5.889,0.103,0.495,0.0682,0.0,0,2,210928,0.299,68
Me Fui de Vacaciones,Bad Bunny,other,70,0.645,85.046,0.714,-5.493,0.0942,0.434,0.0514,0.00083,1,10,180930,0.229,70
Chachachá,Jósean Log,chill,77,0.321,110.827,0.68,-10.944,0.125,0.416,0.0376,4.67e-06,1,5,215986,0.791,77
Nunca Es Suficiente,"Los Ángeles Azules, Natalia Lafourcade",other,71,0.499,93.99,0.796,-6.166,0.0867,0.798,0.0404,0.0,0,2,266016,0.392,71
Muerte En Hawaii,Calle 13,happy,69,0.588,79.989,0.675,-7.168,0.95,0.879,0.177,0.0,1,3,189867,0.789,69
Harpy Hare,Yaelokre,other,76,0.533,130.02,0.645,-11.65,0.2,0.349,0.0351,7.08e-06,1,2,180923,0.644,76
Russian Bandana,Dhanda Nyoliwala,happy,74,0.615,84.07,0.775,-5.682,0.0595,0.918,0.368,0.0,0,1,197143,0.304,74
Sifar Safar,Karan Aujla,angry,70,0.798,86.638,0.509,-4.472,0.203,0.48,0.235,0.0,1,2,180345,0.00625,70
Knife Brows,Dhanda Nyoliwala,other,68,0.606,175.917,0.656,-5.948,0.105,0.38,0.363,0.0,1,9,175909,0.335,68
Baller,"Shubh, Ikky",happy,68,0.702,180.219,0.711,-10.048,0.0932,0.674,0.233,0.0163,1,5,148188,0.00487,68
Winning Speech,"Karan Aujla, Mxrci",hype,75,0.78,171.285,0.461,-5.004,0.181,0.448,0.363,0.0,0,11,227442,0.128,75
Still Rollin,Shubh,sad,71,0.431,94.0,0.881,-11.093,0.113,0.246,0.0914,0.0018,0,6,174730,0.182,71
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",other,73,0.455,99.958,0.796,-7.763,0.156,0.352,0.0997,3.59e-06,0,1,117606,0.637,73
Dior,Shubh,romantic,69,0.362,115.974,0.967,-11.374,0.124,0.633,0.159,0.00637,0,5,139134,0.514,69
Cheques,Shubh,other,75,0.627,89.998,0.742,-8.939,0.269,0.356,0.0533,1.23e-05,0,4,183757,0.262,75
MVP,Shubh,romantic,70,0.572,88.041,0.742,-8.163,0.318,0.644,0.0743,0.00428,0,7,196898,0.391,70
8 ASLE,"Sukha, Chani Nattan, Prodgk, Gurlez Akhtar",other,68,0.684,100.042,0.769,-6.113,0.18,0.483,0.148,0.0,0,10,161000,0.0977,68
King Shit,Shubh,happy,72,0.566,85.953,0.794,-8.35,0.151,0.68,0.0602,0.000168,0,11,226933,0.301,72
One Love,Shubh,other,75,0.512,144.926,0.848,-7.757,0.101,0.881,0.118,0.00645,1,7,159222,0.284,75
On Top,Karan Aujla,happy,70,0.75,139.979,0.831,-5.42,0.111,0.662,0.153,0.0,0,10,183429,0.0188,70
Old Money,AP Dhillon,angry,71,0.733,92.969,0.864,-3.292,0.166,0.183,0.0713,0.000175,0,4,128098,0.144,71
Tu hai kahan,AUR,chill,75,0.356,83.679,0.708,-9.738,0.112,0.569,0.075,6.54e-05,1,1,263185,0.437,75
Bandana,Shubh,happy,73,0.718,89.906,0.716,-5.348,0.192,0.91,0.148,0.0,0,6,154667,0.0452,73
Big Dawgs,"Hanumankind, Kalmi",angry,85,0.745,180.098,0.464,-3.202,0.363,0.262,0.161,0.0,0,4,190667,0.0235,85
Welcome To Jamrock,Damian Marley,happy,68,0.661,76.71,0.836,-6.502,0.449,0.753,0.338,0.0,0,7,213200,0.0208,68
Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",happy,68,0.782,119.992,0.727,-8.529,0.225,0.655,0.042,0.336,0,8,177599,0.0563,68
I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",other,83,0.787,119.996,0.704,-6.751,0.159,0.31,0.0462,0.00538,0,11,214000,0.00926,83
Yamore,"MoBlack, Salif Keita, Benja (NL), Franc Fala, Cesária Evora",other,75,0.577,119.986,0.795,-9.638,0.051,0.206,0.0648,0.147,0,1,248000,0.00263,75
My Love (2024),"Alex Wann, Route 94, Jess Glynne",other,69,0.872,122.028,0.43,-7.821,0.119,0.136,0.0522,0.879,1,1,184500,0.118,69
Forever (feat. Malou & Yuna),"HUGEL, Diplo, Malou, Yuna",other,71,0.946,120.036,0.542,-6.048,0.107,0.229,0.0425,0.632,0,9,140500,0.0312,71
You & Me - Rivo Remix,"Disclosure, Eliza Doolittle, Rivo",other,79,0.797,122.011,0.702,-6.635,0.179,0.0356,0.0557,0.495,0,10,208525,0.583,79
Beso (Fruta Fresca),"Wakyin, Carlos Vives",other,70,0.723,123.993,0.787,-6.995,0.085,0.579,0.152,0.00447,0,10,197695,0.0509,70
The Boy Is Mine,"James Mac, Vall, Rosalie",other,68,0.879,123.004,0.741,-6.132,0.126,0.362,0.0425,0.0433,0,1,201713,0.0841,68
Sideways,"Gordo, Drake",other,70,0.57,121.843,0.655,-11.475,0.105,0.487,0.0487,0.43,0,5,253770,0.527,70
Mwaki,"Zerb, Sofiya Nzau",other,74,0.637,120.033,0.847,-8.751,0.121,0.0509,0.0587,0.201,0,7,208135,0.201,74
Famax - Edit,RAFFA GUIDO,other,69,0.83,120.97,0.808,-8.238,0.403,0.465,0.0356,0.809,1,1,213768,0.00575,69
Waltz,Fabrizio Paterlini,sad,71,0.0516,87.587,0.27,-33.766,0.112,0.199,0.0442,0.953,0,8,64788,0.986,71
Nuvole Bianche,Ludovico Einaudi,sad,70,0.0582,132.614,0.191,-25.398,0.0941,0.0454,0.0578,0.89,1,8,357707,0.961,70
Idea 1,Gibran Alcocer,focus,71,0.146,172.13,0.265,-21.134,0.104,0.416,0.0323,0.893,0,8,154500,0.985,71
Oceans Apart,Ben Crosland,sad,70,0.0559,95.217,0.396,-20.707,0.11,0.278,0.0599,0.935,0,9,78413,0.987,70
Idea 9,Gibran Alcocer,sad,72,0.138,128.563,0.34,-24.95,0.112,0.325,0.0357,0.846,0,2,137547,0.984,72
Time,Hans Zimmer,sad,71,0.0968,62.881,0.286,-16.806,0.0861,0.0395,0.0323,0.696,1,7,275556,0.178,71
Nightcall,Kavinsky,other,73,0.874,91.038,0.532,-5.183,0.452,0.361,0.0482,0.012,0,9,258413,0.00842,73
stellar,".diedlonely, énouement",sad,70,0.149,82.019,0.485,-20.394,0.102,0.112,0.0282,0.917,0,8,99672,0.886,70
memories,leadwave,sad,70,0.0823,67.238,0.252,-27.338,0.0857,0.0381,0.0344,0.928,1,5,86320,0.951,70
Iris,Pastel Ghost,other,69,0.855,117.987,0.534,-7.578,0.0996,0.601,0.0342,0.893,0,8,218384,0.00043,69
I'm God,"Clams Casino, Imogen Heap",other,74,0.641,141.931,0.529,-6.78,0.102,0.089,0.0336,0.76,1,2,277711,0.0711,74
Resonance,Home,other,68,0.754,170.084,0.564,-8.849,0.224,0.457,0.0646,0.84,1,8,212939,0.0424,68
A Bird's Last Look,Macabre Plaza,happy,72,0.715,113.861,0.552,-9.291,0.0669,0.858,0.0524,0.702,1,2,69565,0.0286,72
Veridis Quo,Daft Punk,other,70,0.687,106.896,0.605,-13.928,0.104,0.12,0.045,0.949,0,9,345187,0.479,70
Dark Beach,Pastel Ghost,other,73,0.91,130.032,0.528,-7.309,0.0938,0.137,0.0366,0.764,0,9,222000,0.346,73
Doja,Central Cee,happy,77,0.573,140.04,0.911,-7.43,0.403,0.972,0.288,0.0,1,6,97393,0.38,77
LET GO,Central Cee,chill,72,0.413,146.05,0.747,-11.197,0.17,0.481,0.488,0.0,0,2,174247,0.848,72
2MS,Nemzzz,other,69,0.332,141.849,0.885,-8.62,0.119,0.423,0.848,0.0,1,1,108169,0.0185,69
UK Rap,"Dave, Central Cee",happy,69,0.674,140.065,0.922,-4.429,0.128,0.726,0.366,3.07e-06,1,1,198027,0.323,69
Eres,Café Tacvba,other,74,0.731,149.987,0.583,-6.18,0.238,0.446,0.0271,0.0136,0,9,267600,0.0107,74
La Camisa Negra,Juanes,happy,72,0.731,97.007,0.751,-4.419,0.0556,0.973,0.0308,0.0,0,6,216707,0.0838,72
A Dios Le Pido,Juanes,happy,72,0.84,97.027,0.673,-3.564,0.0965,0.94,0.0559,0.0,1,7,205373,0.0683,72
Es Por Ti,Juanes,happy,77,0.758,129.944,0.696,-6.077,0.189,0.858,0.0263,3.09e-05,1,4,250693,0.172,77
Luz De Dia,Los Enanitos Verdes,chill,70,0.447,121.989,0.657,-13.148,0.0995,0.523,0.0303,0.00105,1,0,268867,0.478,70
Inolvidable,Reik,happy,70,0.777,123.003,0.649,-3.546,0.115,0.667,0.0397,3.43e-05,1,7,222987,0.00738,70
Mientes,Camila,other,77,0.592,170.391,0.332,-6.127,0.109,0.31,0.0371,0.0,1,1,205160,0.0824,77
Todo Cambió,Camila,other,75,0.523,173.85,0.452,-6.453,0.233,0.363,0.0625,0.0,1,5,193827,0.563,75
Fotografía,"Juanes, Nelly Furtado",other,68,0.715,84.098,0.487,-4.417,0.195,0.638,0.0519,0.0,1,7,238133,0.294,68
Te Lo Pido por Favor,Jaguares,other,68,0.659,106.196,0.648,-6.369,0.19,0.532,0.0259,0.000307,1,2,206133,0.115,68
Maldito duende,Heroes Del Silencio,hype,68,0.85,125.796,0.374,-5.657,0.116,0.348,0.0404,0.0,0,4,253187,0.0904,68
Nada Valgo Sin Tu Amor,Juanes,other,70,0.643,76.979,0.601,-4.581,0.283,0.387,0.0272,0.0,1,0,196360,0.155,70
La Célula Que Explota,Caifanes,other,72,0.479,123.217,0.425,-12.22,0.378,0.279,0.0419,0.000109,1,2,215867,0.44,72
Afuera,Caifanes,happy,73,0.553,126.043,0.487,-11.197,0.0992,0.699,0.0425,2.81e-05,0,6,288600,0.209,73
Agua,Jarabe De Palo,romantic,68,0.358,145.751,0.715,-15.522,0.104,0.742,0.033,0.0133,1,5,254267,0.743,68
Como te extraño mi amor,Café Tacvba,happy,69,0.759,124.725,0.791,-5.67,0.0993,0.917,0.037,4.44e-05,1,9,214880,0.0823,69
Devuélveme a mi chica,Hombres G,hype,78,0.936,172.547,0.594,-4.722,0.191,0.39,0.0944,0.000351,0,9,194080,0.0224,78
Lamento Boliviano,Los Enanitos Verdes,happy,77,0.735,123.57,0.714,-7.125,0.115,0.68,0.0306,0.000622,0,4,222227,0.176,77
Te quiero,Hombres G,happy,68,0.631,112.481,0.781,-7.615,0.0827,0.909,0.0307,0.00285,1,2,225080,0.0533,68
Clavado en Un Bar,Maná,hype,74,0.854,148.003,0.634,-3.444,0.0664,0.564,0.0369,2.49e-06,1,11,310813,0.00737,74
Chammak Challo,"Akon, Hamsika Iyer",happy,72,0.879,133.946,0.742,-4.274,0.0981,0.936,0.0328,7.17e-06,0,0,227091,0.0696,72
Proper Patola,"Badshah, Diljit Dosanjh, Aastha Gill",other,70,0.824,172.006,0.77,-6.491,0.318,0.49,0.0851,0.0,0,1,178605,0.485,70
Papaoutai,Stromae,other,70,0.809,116.015,0.732,-7.264,0.0642,0.253,0.0878,0.0,0,10,232147,0.0266,70
Djadja,Aya Nakamura,other,68,0.797,97.988,0.811,-5.428,0.112,0.541,0.165,0.0,1,5,171133,0.0617,68
Je veux,Zaz,happy,68,0.807,155.397,0.525,-6.366,0.0504,0.741,0.0725,0.0,0,2,215933,0.251,68
